"","old_game_id","play_id","kick_distance","roof","surface","wind","success","Humidity","Precipitation","WindDirection","Pressure","efg"
"2105",2002092911,1461,35,0,0,6,1,47,0,240,29.8194,0.909691452980042
"2106",2002092911,2157,44,0,0,6,0,47,0,240,29.8194,0.799440085887909
"2107",2002092911,4102,21,0,0,6,1,47,0,240,29.8194,0.980523943901062
"2108",2002092907,1400,41,0,1,8,0,66,0,190,29.9818,0.733864307403564
"2109",2002092912,159,23,1,0,0,1,0,0,240,30.1915,0.978942692279816
"2110",2002092912,559,34,1,0,0,1,0,0,240,30.1915,0.919111728668213
"2111",2002092912,2590,23,1,0,0,1,0,0,240,30.1915,0.978942692279816
"2112",2002092912,3234,38,1,0,0,1,0,0,240,30.1915,0.88441789150238
"2113",2002092903,1855,42,0,1,13,0,24,0,290,29.7839,0.78871750831604
"2114",2002092901,1455,46,0,1,6,1,74,NA,70,30.0645,0.710035860538483
"2115",2002092901,1713,44,0,1,6,0,74,NA,70,30.0645,0.739621341228485
"2116",2002092905,2706,45,0,1,6,0,50,0,200,30.1383,0.761692106723785
"2117",2002092909,1140,28,0,1,9,1,61,0,280,29.9995,0.942075192928314
"2118",2002100600,1183,41,0,1,9,1,61,0,0,30.1796,0.853804588317871
"2119",2002100600,1859,28,0,1,9,1,61,0,0,30.1796,0.950791835784912
"2120",2002100600,2171,32,0,1,9,1,61,0,0,30.1796,0.945496678352356
"2121",2002100600,2651,48,0,1,9,1,61,0,0,30.1796,0.803783357143402
"2122",2002100600,3828,50,0,1,9,1,61,0,0,30.1796,0.79923814535141
"2123",2002100611,1361,43,0,1,8,1,65,0,170,29.8962,0.68725198507309
"2124",2002100611,1741,28,0,1,8,1,65,0,170,29.8962,0.909219205379486
"2125",2002100611,2467,27,0,1,8,1,65,0,170,29.8962,0.967450022697449
"2126",2002100611,3539,28,0,1,8,1,65,0,170,29.8962,0.909219205379486
"2127",2002100700,2233,49,0,0,5,1,63,0,180,29.4,0.71505481004715
"2128",2002100700,3036,36,0,0,5,0,63,0,180,29.4,0.906921327114105
"2129",2002100700,3336,35,0,0,5,1,63,0,180,29.4,0.906921327114105
"2130",2002100700,4214,50,0,0,5,0,63,0,180,29.4,0.68288791179657
"2131",2002100603,503,36,0,1,10,1,70,0,140,30.1974,0.868023693561554
"2132",2002100603,1063,40,0,1,10,1,70,0,140,30.1974,0.835765480995178
"2133",2002100603,2145,27,0,1,10,1,70,0,140,30.1974,0.967707812786102
"2134",2002100603,2361,51,0,1,10,0,70,0,140,30.1974,0.638416886329651
"2135",2002100603,3349,25,0,1,10,1,70,0,140,30.1974,0.97515070438385
"2136",2002100604,305,45,0,1,10,0,70,0,100,30.0615,0.698009431362152
"2137",2002100604,1577,40,0,1,10,1,70,0,100,30.0615,0.84150618314743
"2138",2002100604,3336,33,0,1,10,1,70,0,100,30.0615,0.918894112110138
"2139",2002100606,1281,45,0,0,0,0,63,0,210,30.032,0.74780547618866
"2140",2002100606,1862,32,0,0,0,1,63,0,210,30.032,0.938689708709717
"2141",2002100608,2705,30,0,0,14,1,53,0,130,30.1737,0.931275367736816
"2142",2002100607,319,34,0,1,10,1,74,NA,80,30.0379,0.837304651737213
"2143",2002100607,867,31,0,1,10,1,74,NA,80,30.0379,0.919851303100586
"2144",2002100607,2322,31,0,1,10,1,74,NA,80,30.0379,0.919851303100586
"2145",2002100610,297,40,1,0,0,1,0,0,180,30.1117,0.872208833694458
"2146",2002100610,1026,48,1,0,0,1,0,0,180,30.1117,0.720763802528381
"2147",2002100610,2562,31,1,0,0,1,0,0,180,30.1117,0.956897914409637
"2148",2002100610,2903,48,1,0,0,1,0,0,180,30.1117,0.720763802528381
"2149",2002100605,1842,36,0,1,9,1,39,0,112.5,24.67,0.902782797813416
"2150",2002100605,2151,24,0,1,9,1,39,0,112.5,24.67,0.978244185447693
"2151",2002100609,246,38,0,1,5,1,64,0,330,30.0586,0.878890037536621
"2152",2002100609,415,33,0,1,5,1,64,0,330,30.0586,0.952016949653625
"2153",2002100609,1687,21,0,1,5,1,64,0,330,30.0586,0.980973422527313
"2154",2002100609,2378,37,0,1,5,1,64,0,330,30.0586,0.881936728954315
"2155",2002100609,2640,32,0,1,5,1,64,0,330,30.0586,0.948862731456757
"2156",2002100612,250,46,1,0,0,0,0,0,NA,30.1117,0.75729376077652
"2157",2002100612,444,34,1,0,0,1,0,0,NA,30.1117,0.896733343601227
"2158",2002100612,1168,23,1,0,0,1,0,0,NA,30.1117,0.97945249080658
"2159",2002100612,2166,32,1,0,0,1,0,0,NA,30.1117,0.954958438873291
"2160",2002100612,2970,22,1,0,0,1,0,0,NA,30.1117,0.980906903743744
"2161",2002100601,316,31,0,1,6,1,66,0,NA,30.094,0.958119809627533
"2162",2002101300,1288,38,0,1,5,1,100,0,40,30.0999,0.856261491775513
"2163",2002101300,1499,31,0,1,5,1,100,0,40,30.0999,0.9003546833992
"2164",2002101302,265,41,1,0,0,1,0,0,330,30.3923,0.856934666633606
"2165",2002101302,696,51,1,0,0,1,0,0,330,30.3923,0.793001055717468
"2166",2002101302,1214,39,1,0,0,1,0,0,330,30.3923,0.889768838882446
"2167",2002101302,2032,50,1,0,0,1,0,0,330,30.3923,0.793001055717468
"2168",2002101302,3060,43,1,0,0,1,0,0,330,30.3923,0.810540854930878
"2169",2002101302,3196,25,1,0,0,1,0,0,330,30.3923,0.979206085205078
"2170",2002101302,4018,38,1,0,0,1,0,0,330,30.3923,0.895202159881592
"2171",2002101304,278,26,0,1,NA,1,81,0,0,30.2594,0.968466281890869
"2172",2002101304,707,33,0,1,NA,1,81,0,0,30.2594,0.918615221977234
"2173",2002101306,1382,44,0,0,13,0,57,0,0,30.4218,0.755899786949158
"2174",2002101306,2892,50,0,0,13,1,57,0,0,30.4218,0.767073512077332
"2175",2002101306,3563,44,0,0,13,1,57,0,0,30.4218,0.755899786949158
"2176",2002101305,1497,33,0,1,6,1,74,0,160,30.0645,0.929318428039551
"2177",2002101305,2451,34,0,1,6,0,74,0,160,30.0645,0.88310170173645
"2178",2002101305,2890,50,0,1,6,1,74,0,160,30.0645,0.658864438533783
"2179",2002101308,593,42,1,0,0,1,0,0,270,30.3834,0.837213158607483
"2180",2002101308,2365,49,1,0,0,1,0,0,270,30.3834,0.795886337757111
"2181",2002101310,1100,32,0,1,10,1,97,0.031,30,30.1413,0.92001211643219
"2182",2002101310,2526,42,0,1,10,0,97,0.031,30,30.1413,0.615408182144165
"2183",2002101312,1025,40,0,1,15,1,45,0,10,30.3007,0.869527459144592
"2184",2002101312,1187,26,0,1,15,1,45,0,10,30.3007,0.969842910766602
"2185",2002101312,1928,33,0,1,15,1,45,0,10,30.3007,0.880646049976349
"2186",2002101312,2332,32,0,1,15,0,45,0,10,30.3007,0.901423871517181
"2187",2002101307,529,28,0,1,7,1,73,0,300,30.032,0.924706876277924
"2188",2002101307,3571,43,0,1,7,1,73,0,300,30.032,0.73827338218689
"2189",2002101311,241,33,0,1,3,1,19,0,NA,24.63,0.93984067440033
"2190",2002101311,602,52,0,1,3,1,19,0,NA,24.63,0.726979315280914
"2191",2002101311,714,48,0,1,3,0,19,0,NA,24.63,0.687994241714478
"2192",2002101311,1022,23,0,1,3,1,19,0,NA,24.63,0.982542276382446
"2193",2002101311,1996,40,0,1,3,1,19,0,NA,24.63,0.898930966854095
"2194",2002101311,3865,55,0,1,3,1,19,0,NA,24.63,0.717445850372314
"2195",2002101301,425,21,0,1,4,1,90,0,170,30.1206,0.981749534606934
"2196",2002101301,585,23,0,1,4,1,90,0,170,30.1206,0.978946805000305
"2197",2002101301,2149,36,0,1,4,1,90,0,170,30.1206,0.886725068092346
"2198",2002101309,1482,43,1,0,0,1,0,0,340,30.472,0.826278984546661
"2199",2002101309,2403,32,1,0,0,1,0,0,340,30.472,0.965693414211273
"2200",2002101309,2743,35,1,0,0,0,0,0,340,30.472,0.872360467910767
"2201",2002101303,216,46,0,1,15,0,67,0,350,30.3332,0.71029007434845
"2202",2002101303,893,34,0,1,15,1,67,0,350,30.3332,0.825975477695465
"2203",2002101303,1990,32,0,1,15,0,67,0,350,30.3332,0.900637984275818
"2204",2002101303,3738,30,0,1,15,1,67,0,350,30.3332,0.904220283031464
"2205",2002101400,302,37,0,0,6,1,48,0,0,30.1708,0.83357173204422
"2206",2002101400,1291,36,0,0,6,0,48,0,0,30.1708,0.853858232498169
"2207",2002101400,1668,29,0,0,6,1,48,0,0,30.1708,0.950599491596222
"2208",2002101400,2049,57,0,0,6,0,48,0,0,30.1708,0.426218777894974
"2209",2002102000,769,46,0,1,9,1,70,0,80,30.0261,0.726041078567505
"2210",2002102000,1339,42,0,1,9,1,70,0,80,30.0261,0.802002668380737
"2211",2002102000,2551,26,0,1,9,1,70,0,80,30.0261,0.92512971162796
"2212",2002102000,3795,44,0,1,9,1,70,0,80,30.0261,0.774367153644562
"2213",2002102002,690,41,1,0,0,1,0,0,230,30.0349,0.838668823242188
"2214",2002102002,2712,45,1,0,0,1,0,0,230,30.0349,0.765578985214233
"2215",2002102002,3178,49,1,0,0,1,0,0,230,30.0349,0.751449227333069
"2216",2002102004,225,55,1,0,0,0,0,0,310,30.0733,0.602139592170715
"2217",2002102004,1115,53,1,0,0,1,0,0,310,30.0733,0.715308666229248
"2218",2002102004,2376,42,1,0,0,1,0,0,310,30.0733,0.823739647865295
"2219",2002102004,2814,30,1,0,0,1,0,0,310,30.0733,0.965268611907959
"2220",2002102004,4020,24,1,0,0,1,0,0,310,30.0733,0.976978719234467
"2221",2002102004,4272,48,1,0,0,1,0,0,310,30.0733,0.766959309577942
"2222",2002102009,246,41,0,1,5,1,23,0,100,29.7869,0.822788596153259
"2223",2002102009,636,53,0,1,5,0,23,0,100,29.7869,0.502398908138275
"2224",2002102009,1801,23,0,1,5,1,23,0,100,29.7869,0.976225733757019
"2225",2002102009,3276,28,0,1,5,0,23,0,100,29.7869,0.931257128715515
"2226",2002102009,3502,49,0,1,5,0,23,0,100,29.7869,0.563492655754089
"2227",2002102009,3646,51,0,1,5,0,23,0,100,29.7869,0.556452870368958
"2228",2002102009,4247,40,0,1,5,1,23,0,100,29.7869,0.860138237476349
"2229",2002102006,542,32,0,1,3,1,61,0,120,30.1442,0.955216288566589
"2230",2002102006,1078,41,0,1,3,1,61,0,120,30.1442,0.845796525478363
"2231",2002102006,1495,32,0,1,3,1,61,0,120,30.1442,0.955216288566589
"2232",2002102006,1866,33,0,1,3,1,61,0,120,30.1442,0.940999746322632
"2233",2002102006,3749,43,0,1,3,0,61,0,120,30.1442,0.801973640918732
"2234",2002102006,4454,25,0,1,3,1,61,0,120,30.1442,0.969945907592773
"2235",2002102005,1298,40,0,1,6,0,61,0,270,30.0822,0.826964557170868
"2236",2002102005,2022,35,0,1,6,1,61,0,270,30.0822,0.892650783061981
"2237",2002102005,2411,47,0,1,6,1,61,0,270,30.0822,0.766268670558929
"2238",2002102005,3299,43,0,1,6,1,61,0,270,30.0822,0.796370685100555
"2239",2002102100,1036,48,0,1,3,0,74,0,40,30.1442,0.694970369338989
"2240",2002102100,1497,41,0,1,3,1,74,0,40,30.1442,0.841689229011536
"2241",2002102100,3592,48,0,1,3,0,74,0,40,30.1442,0.694970369338989
"2242",2002102008,732,46,0,1,5,0,57,0,20,30.0408,0.730293691158295
"2243",2002102008,1666,39,0,1,5,0,57,0,20,30.0408,0.831660449504852
"2244",2002102008,2230,30,0,1,5,1,57,0,20,30.0408,0.947496831417084
"2245",2002102008,3516,22,0,1,5,1,57,0,20,30.0408,0.980973422527313
"2246",2002102010,299,38,0,1,10,1,57,0,300,29.9641,0.836277842521667
"2247",2002102010,2911,37,0,1,10,1,57,0,300,29.9641,0.842228889465332
"2248",2002102007,216,27,0,1,9,0,78,0,0,29.9434,0.962467610836029
"2249",2002102007,2763,48,0,1,9,0,78,0,0,29.9434,0.748890161514282
"2250",2002102012,244,48,1,0,0,0,0,0,350,30.1767,0.687581360340118
"2251",2002102012,1225,31,1,0,0,1,0,0,350,30.1767,0.968592405319214
"2252",2002102012,1813,45,1,0,0,1,0,0,350,30.1767,0.865983247756958
"2253",2002102012,2560,47,1,0,0,1,0,0,350,30.1767,0.853653490543365
"2254",2002102001,1136,24,1,0,0,1,0,0,190,30.0084,0.9748575091362
"2255",2002102001,1305,46,1,0,0,1,0,0,190,30.0084,0.750744938850403
"2256",2002102001,1724,55,1,0,0,0,0,0,190,30.0084,0.545004725456238
"2257",2002102001,2106,31,1,0,0,1,0,0,190,30.0084,0.956897914409637
"2258",2002102001,3081,41,1,0,0,1,0,0,190,30.0084,0.838668823242188
"2259",2002102001,3345,22,1,0,0,1,0,0,190,30.0084,0.98148900270462
"2260",2002102003,321,30,0,0,7,1,53,0,230,29.9788,0.915003180503845
"2261",2002102003,2722,36,0,0,7,1,53,0,230,29.9788,0.874566674232483
"2262",2002102003,2937,48,0,0,7,1,53,0,230,29.9788,0.681604564189911
"2263",2002102003,3851,29,0,0,7,0,53,0,230,29.9788,0.915003180503845
"2264",2002102011,309,25,0,1,15,1,47,0,350,30.1235,0.9730184674263
"2265",2002102011,1367,53,0,1,15,1,47,0,350,30.1235,0.713215053081512
"2266",2002102011,1923,36,0,1,15,1,47,0,350,30.1235,0.893386244773865
"2267",2002102011,2297,30,0,1,15,0,47,0,350,30.1235,0.891267895698547
"2268",2002102011,2614,31,0,1,15,1,47,0,350,30.1235,0.891267895698547
"2269",2002102011,3310,41,0,1,15,1,47,0,350,30.1235,0.793608605861664
"2270",2002102011,3808,28,0,1,15,1,47,0,350,30.1235,0.924217879772186
"2271",2002102705,186,45,0,1,5,1,70,0,50,30.0143,0.785980701446533
"2272",2002102700,303,40,1,0,0,1,0,0,40,29.9818,0.877948582172394
"2273",2002102700,2479,31,1,0,0,1,0,0,40,29.9818,0.9440878033638
"2274",2002102700,2859,32,1,0,0,1,0,0,40,29.9818,0.939539313316345
"2275",2002102700,3651,40,1,0,0,1,0,0,40,29.9818,0.877948582172394
"2276",2002102700,4139,47,1,0,0,1,0,0,40,29.9818,0.744792819023132
"2277",2002102702,1006,44,1,0,0,1,0,0,NA,30.3302,0.712913155555725
"2278",2002102702,1780,24,1,0,0,1,0,0,NA,30.3302,0.97546374797821
"2279",2002102702,2555,24,1,0,0,1,0,0,NA,30.3302,0.97546374797821
"2280",2002102704,456,23,0,1,12,1,67,0,270,30.0379,0.976412951946259
"2281",2002102704,1367,26,0,1,12,1,67,0,270,30.0379,0.956548631191254
"2282",2002102704,3500,35,0,1,12,1,67,0,270,30.0379,0.875340342521667
"2283",2002102707,1968,48,0,1,15,0,47,0,290,29.9257,0.628472566604614
"2284",2002102707,2191,26,0,1,15,1,47,0,290,29.9257,0.970052778720856
"2285",2002102707,2914,19,0,1,15,1,47,0,290,29.9257,0.980158627033234
"2286",2002102707,3222,39,0,1,15,0,47,0,290,29.9257,0.810684621334076
"2287",2002102706,2522,33,0,0,18,1,56,0,260,30.1176,0.899286270141602
"2288",2002102706,4029,35,0,0,18,1,56,0,260,30.1176,0.889931976795197
"2289",2002102709,660,50,0,1,9,0,74,NA,100,30.0408,0.612099647521973
"2290",2002102709,789,45,0,1,9,0,74,NA,100,30.0408,0.682338058948517
"2291",2002102709,2043,35,0,1,9,0,74,NA,100,30.0408,0.701092958450317
"2292",2002102709,2206,43,0,1,9,1,74,NA,100,30.0408,0.724174678325653
"2293",2002102709,2491,34,0,1,9,1,74,NA,100,30.0408,0.693638265132904
"2294",2002102709,3631,45,0,1,9,1,74,NA,100,30.0408,0.682338058948517
"2295",2002102711,321,40,0,1,7,1,74,0,350,30.1501,0.859873712062836
"2296",2002102711,1405,23,0,1,7,1,74,0,350,30.1501,0.97079211473465
"2297",2002102711,1997,41,0,1,7,1,74,0,350,30.1501,0.85146951675415
"2298",2002102711,3772,22,0,1,7,1,74,0,350,30.1501,0.974652290344238
"2299",2002102800,229,50,0,0,5,0,66,0,10,30.1531,0.635400831699371
"2300",2002102800,745,27,0,0,5,1,66,0,10,30.1531,0.972511172294617
"2301",2002102800,1028,26,0,0,5,1,66,0,10,30.1531,0.972511172294617
"2302",2002102800,1414,36,0,0,5,1,66,0,10,30.1531,0.891407191753387
"2303",2002102800,1844,35,0,0,5,1,66,0,10,30.1531,0.891407191753387
"2304",2002102708,592,46,0,1,12,1,100,0.13,90,30.2151,0.643389523029327
"2305",2002102708,1613,22,0,1,12,1,100,0.13,90,30.2151,0.974609017372131
"2306",2002102708,2898,32,0,1,12,1,100,0.13,90,30.2151,0.888451039791107
"2307",2002102710,1168,28,0,1,10,1,46,0,280,30.1176,0.938409864902496
"2308",2002102710,2729,34,0,1,10,1,46,0,280,30.1176,0.870029807090759
"2309",2002102712,3557,20,0,0,0,1,93,0,60,29.9788,0.980906903743744
"2310",2002102701,426,32,0,1,7,1,59,0,NA,30.1147,0.943209707736969
"2311",2002102701,1128,20,0,1,7,1,59,0,NA,30.1147,0.982354283332825
"2312",2002102701,2126,47,0,1,7,1,59,0,NA,30.1147,0.757630169391632
"2313",2002102701,2521,39,0,1,7,1,59,0,NA,30.1147,0.841356456279755
"2314",2002102701,2921,52,0,1,7,1,59,0,NA,30.1147,0.675733029842377
"2315",2002102701,3432,53,0,1,7,1,59,0,NA,30.1147,0.675733029842377
"2316",2002102701,3802,47,0,1,7,1,59,0,NA,30.1147,0.757630169391632
"2317",2002102703,1395,33,0,1,6,1,61,0,60,30.2269,0.933689296245575
"2318",2002102703,1786,28,0,1,6,1,61,0,60,30.2269,0.954781353473663
"2319",2002102703,2538,44,0,1,6,1,61,0,60,30.2269,0.791704773902893
"2320",2002102703,3248,46,0,1,6,1,61,0,60,30.2269,0.777875661849976
"2321",2002110300,382,32,1,0,0,1,0,0,200,30.1767,0.95333993434906
"2322",2002110300,739,23,1,0,0,1,0,0,200,30.1767,0.978942692279816
"2323",2002110300,2536,40,1,0,0,1,0,0,200,30.1767,0.872208833694458
"2324",2002110302,311,23,0,1,NA,1,100,0.031,330,30.0172,0.976458311080933
"2325",2002110302,564,25,0,1,NA,1,100,0.031,330,30.0172,0.973893821239471
"2326",2002110302,1899,53,0,1,NA,0,100,0.031,330,30.0172,0.664942443370819
"2327",2002110304,2138,42,1,0,0,1,0,0,220,30.1383,0.832013666629791
"2328",2002110304,2473,44,1,0,0,1,0,0,220,30.1383,0.754287600517273
"2329",2002110304,3774,43,1,0,0,1,0,0,220,30.1383,0.76406055688858
"2330",2002110311,915,41,0,1,0,0,55,0,280,30.1531,0.788172781467438
"2331",2002110311,1292,37,0,1,0,0,55,0,280,30.1531,0.783842265605927
"2332",2002110311,2109,27,0,1,0,1,55,0,280,30.1531,0.969922125339508
"2333",2002110311,2571,24,0,1,0,1,55,0,280,30.1531,0.974568724632263
"2334",2002110400,2108,27,0,1,6,1,81,0,120,30.1413,0.966185808181763
"2335",2002110400,3038,46,0,1,6,1,81,0,120,30.1413,0.704413115978241
"2336",2002110306,1052,36,0,1,6,1,50,0,NA,30.1619,0.908643901348114
"2337",2002110306,1786,40,0,1,6,0,50,0,NA,30.1619,0.871959686279297
"2338",2002110306,2122,26,0,1,6,1,50,0,NA,30.1619,0.977972745895386
"2339",2002110308,399,50,0,0,3,0,61,0,100,30.1531,0.674882709980011
"2340",2002110308,1167,25,0,0,3,0,61,0,100,30.1531,0.969879269599915
"2341",2002110308,1387,46,0,0,3,1,61,0,100,30.1531,0.782374322414398
"2342",2002110308,3158,45,0,0,3,0,61,0,100,30.1531,0.795996844768524
"2343",2002110303,1993,24,0,1,8,1,63,0,300,29.8253,0.977683901786804
"2344",2002110303,2466,32,0,1,8,1,63,0,300,29.8253,0.931631743907928
"2345",2002110303,3222,38,0,1,8,1,63,0,300,29.8253,0.846561312675476
"2346",2002110310,1548,30,0,0,7,1,93,0,202.5,29.34,0.927546083927155
"2347",2002110310,2466,53,0,0,7,1,93,0,202.5,29.34,0.647524774074554
"2348",2002110310,2704,23,0,0,7,1,93,0,202.5,29.34,0.978741347789764
"2349",2002110310,3019,36,0,0,7,1,93,0,202.5,29.34,0.916700005531311
"2350",2002110310,3585,27,0,0,7,1,93,0,202.5,29.34,0.966959655284882
"2351",2002110310,4220,22,0,0,7,1,93,0,202.5,29.34,0.981570899486542
"2352",2002110312,453,43,0,1,6,1,58,0,240,30.1708,0.802785873413086
"2353",2002110312,2558,41,0,1,6,0,58,0,240,30.1708,0.841144859790802
"2354",2002110312,2917,28,0,1,6,1,58,0,240,30.1708,0.951729238033295
"2355",2002110312,3062,42,0,1,6,1,58,0,240,30.1708,0.843600153923035
"2356",2002110305,871,20,0,1,7,1,58,0,60,29.9582,0.980438351631165
"2357",2002110305,1264,42,0,1,7,1,58,0,60,29.9582,0.833345234394073
"2358",2002110305,1492,39,0,1,7,0,58,0,60,29.9582,0.826830089092255
"2359",2002110305,1992,23,0,1,7,1,58,0,60,29.9582,0.977438867092133
"2360",2002110305,2285,22,0,1,7,1,58,0,60,29.9582,0.980438351631165
"2361",2002110305,3540,27,0,1,7,0,58,0,60,29.9582,0.963970601558685
"2362",2002110305,4037,23,0,1,7,1,58,0,60,29.9582,0.977438867092133
"2363",2002110307,576,47,0,1,3,0,22,0,NA,29.7633,0.747926652431488
"2364",2002110307,849,24,0,1,3,1,22,0,NA,29.7633,0.976190507411957
"2365",2002110307,3380,42,0,1,3,1,22,0,NA,29.7633,0.826896846294403
"2366",2002110301,570,28,1,0,0,1,0,0,210,30.156,0.951838612556458
"2367",2002110301,1509,34,1,0,0,1,0,0,210,30.156,0.891237676143646
"2368",2002110301,1827,46,1,0,0,0,0,0,210,30.156,0.749856412410736
"2369",2002110301,2121,39,1,0,0,1,0,0,210,30.156,0.878501415252686
"2370",2002110309,881,23,0,0,3,1,52,0,270,30.0999,0.978942692279816
"2371",2002111000,722,34,0,1,15,1,81,NA,210,29.6392,0.884888172149658
"2372",2002111000,1892,40,0,1,15,0,81,NA,210,29.6392,0.792704820632935
"2373",2002111000,2509,36,0,1,15,1,81,NA,210,29.6392,0.884721577167511
"2374",2002111000,3014,34,0,1,15,1,81,NA,210,29.6392,0.884888172149658
"2375",2002111000,3815,40,0,1,15,1,81,NA,210,29.6392,0.792704820632935
"2376",2002111002,1482,33,0,1,10,1,66,0,200,29.8164,0.897106885910034
"2377",2002111002,2211,43,0,1,10,1,66,0,200,29.8164,0.714500486850739
"2378",2002111002,2857,35,0,1,10,1,66,0,200,29.8164,0.881108820438385
"2379",2002111004,327,30,0,1,6,1,86,NA,50,29.2878,0.90509170293808
"2380",2002111004,1140,40,0,1,6,1,86,NA,50,29.2878,0.866151511669159
"2381",2002111004,1425,36,0,1,6,1,86,NA,50,29.2878,0.901311039924622
"2382",2002111004,2162,50,0,1,6,0,86,NA,50,29.2878,0.600148320198059
"2383",2002111004,2408,33,0,1,6,1,86,NA,50,29.2878,0.911965191364288
"2384",2002111006,722,49,0,1,20,0,64,0,210,29.5802,0.58124452829361
"2385",2002111006,1284,24,0,1,20,1,64,0,210,29.5802,0.9730184674263
"2386",2002111006,1596,51,0,1,20,1,64,0,210,29.5802,0.552795767784119
"2387",2002111008,306,34,0,0,18,1,75,0,170,29.9021,0.853504538536072
"2388",2002111008,1478,20,0,0,18,1,75,0,170,29.9021,0.979759097099304
"2389",2002111008,2689,48,0,0,18,0,75,0,170,29.9021,0.556986212730408
"2390",2002111007,382,42,0,1,18,1,86,0.098,260,30.1737,0.693412065505981
"2391",2002111007,675,33,0,1,18,1,86,0.098,260,30.1737,0.884973227977753
"2392",2002111007,2271,46,0,1,18,0,86,0.098,260,30.1737,0.745014071464539
"2393",2002111007,2545,43,0,1,18,1,86,0.098,260,30.1737,0.718421638011932
"2394",2002111011,1085,28,0,1,10,1,90,0,160,29.7869,0.920974850654602
"2395",2002111011,1800,30,0,1,10,1,90,0,160,29.7869,0.919162034988403
"2396",2002111011,3355,27,0,1,10,1,90,0,160,29.7869,0.963528156280518
"2397",2002111009,809,39,0,0,16,1,67,0,292.5,28.61,0.881365537643433
"2398",2002111009,1074,57,0,0,16,1,67,0,292.5,28.61,0.577009320259094
"2399",2002111009,1398,40,0,0,16,1,67,0,292.5,28.61,0.864314615726471
"2400",2002111009,1894,31,0,0,16,1,67,0,292.5,28.61,0.92767995595932
"2401",2002111009,3175,42,0,0,16,1,67,0,292.5,28.61,0.836497604846954
"2402",2002111009,3654,25,0,0,16,1,67,0,292.5,28.61,0.977225363254547
"2403",2002111009,3896,32,0,0,16,1,67,0,292.5,28.61,0.926881968975067
"2404",2002111010,265,39,0,1,12,1,84,0,190,29.8962,0.819649875164032
"2405",2002111010,469,23,0,1,12,1,84,0,190,29.8962,0.976412951946259
"2406",2002111010,2249,19,0,1,12,1,84,0,190,29.8962,0.979546070098877
"2407",2002111012,1107,20,1,0,0,1,0,0,340,29.4089,0.972536087036133
"2408",2002111012,2386,27,1,0,0,1,0,0,340,29.4089,0.970689475536346
"2409",2002111100,271,47,0,1,6,1,75,0,NA,24.78,0.678008139133453
"2410",2002111100,952,32,0,1,6,1,75,0,NA,24.78,0.953140556812286
"2411",2002111100,2650,27,0,1,6,1,75,0,NA,24.78,0.977109491825104
"2412",2002111001,801,41,1,0,0,1,0,0,310,29.4384,0.866184592247009
"2413",2002111003,324,23,0,1,8,1,27,0,260,29.8902,0.977438867092133
"2414",2002111003,449,40,0,1,8,1,27,0,260,29.8902,0.838694989681244
"2415",2002111003,1138,30,0,1,8,1,27,0,260,29.8902,0.92777556180954
"2416",2002111003,1600,27,0,1,8,1,27,0,260,29.8902,0.964725196361542
"2417",2002111005,2128,27,0,1,10,1,61,NA,220,29.9257,0.96291321516037
"2418",2002111005,2548,43,0,1,10,1,61,NA,220,29.9257,0.786463916301727
"2419",2002111005,2714,49,0,1,10,0,61,NA,220,29.9257,0.634670555591583
"2420",2002111005,2926,27,0,1,10,1,61,NA,220,29.9257,0.96291321516037
"2421",2002111005,3552,42,0,1,10,1,61,NA,220,29.9257,0.805450797080994
"2422",2002111700,2465,34,0,0,8,1,93,0.02,60,29.657,0.89798378944397
"2423",2002111702,1893,42,0,1,12,1,63,0,290,30.032,0.722309231758118
"2424",2002111702,2428,49,0,1,12,1,63,0,290,30.032,0.673378229141235
"2425",2002111704,1032,23,0,1,13,1,65,0,120,30.0349,0.976412951946259
"2426",2002111704,1239,33,0,1,13,1,65,0,120,30.0349,0.904067695140839
"2427",2002111704,1411,38,0,1,13,1,65,0,120,30.0349,0.837901055812836
"2428",2002111704,2634,27,0,1,13,1,65,0,120,30.0349,0.967694878578186
"2429",2002111704,2915,45,0,1,13,0,65,0,120,30.0349,0.683963179588318
"2430",2002111705,1343,42,0,1,20,1,56,0,290,30.0408,0.808675765991211
"2431",2002111705,1543,20,0,1,20,1,56,0,290,30.0408,0.980158627033234
"2432",2002111705,2032,44,0,1,20,0,56,0,290,30.0408,0.70836079120636
"2433",2002111705,3204,32,0,1,20,1,56,0,290,30.0408,0.909412086009979
"2434",2002111705,3457,41,0,1,20,1,56,0,290,30.0408,0.773071348667145
"2435",2002111800,863,37,1,0,0,1,0,0,250,29.9611,0.894993424415588
"2436",2002111800,1299,48,1,0,0,1,0,0,250,29.9611,0.755283117294312
"2437",2002111800,3602,50,1,0,0,1,0,0,250,29.9611,0.699020385742188
"2438",2002111706,1442,24,0,1,9,0,70,0,340,29.9995,0.947593867778778
"2439",2002111706,1991,27,0,1,9,1,70,0,340,29.9995,0.912623822689056
"2440",2002111706,2373,37,0,1,9,1,70,0,340,29.9995,0.87338775396347
"2441",2002111706,2911,31,0,1,9,1,70,0,340,29.9995,0.913333773612976
"2442",2002111706,3259,40,0,1,9,1,70,0,340,29.9995,0.84889429807663
"2443",2002111708,867,23,1,0,0,0,0,0,350,30.032,0.97534716129303
"2444",2002111708,1247,21,1,0,0,1,0,0,350,30.032,0.978318750858307
